"","cl_num","tweet","sentiment","dist","freq"
"124",1,"#ImWithHer #WeRise #WomensMarch #AMJOY #TheResistance #PeopleOath #DMVFollowers Paranoia Fearmongering 2 easilyle¸æçì†º https:tco7V1svycPFc",-1,27.7068926687733,1
"259",1,"#WeRise #WomensMarch #TheResistance #PeopleOath #DMVFollowers Americans look how highly GOP values ur wishes opini¸æçì†º https:tco06fZLM471h",0,27.7506069777629,1
"216",1,"#ImWithHer #WeRise #WomensMarch #TheResistance #PeopleOath #DMVFollowers What happens when Pres ignores checks&amp; bal¸æçì†º https:tcok1Kh3wzl18",0,28.1448750927601,1
"215",1,"#ImWithHer #WeRise #WomensMarch #TheResistance #PeopleOath #DMVFollowers How will youbsoin the disaster This is Am¸æçì†º https:tcojHoQdpNlsg",-1,28.1744943920108,1
"144",1,"#ImWithHer #WeRise #WomensMarch #NastyWomanVote  #AMJOY #TheResistance #PeopleOath #DMVFollowers All Dem Sens sho¸æçì†º https:tcoKJzqV2LN1a",0,28.449759951755,1
"149",1,"#ImWithHer #WeRise #WomensMarch #NastyWomanVote  #AMJOY #TheResistance #PeopleOath #DMVFollowers DEEP! https:tcortsrFVsdl4",0,28.449759951755,1
"151",1,"#ImWithHer #WeRise #WomensMarch #NastyWomanVote  #AMJOY #TheResistance #PeopleOath #DMVFollowers Disrespextful to¸æçì†º https:tcoat0vBlIRwi",0,28.449759951755,1
"170",1,"#ImWithHer #WeRise #WomensMarch #NastyWomanVote  #AMJOY #TheResistance #PeopleOath #DMVFollowers If impeached wou¸æçì†º https:tco4d4PjxApyM",0,28.449759951755,1
"178",1,"#ImWithHer #WeRise #WomensMarch #NastyWomanVote  #AMJOY #TheResistance #PeopleOath #DMVFollowers Lobbyists were t¸æçì†º https:tcoTLQz0kqN7j",0,28.449759951755,1
"192",1,"#ImWithHer #WeRise #WomensMarch #NastyWomanVote  #AMJOY #TheResistance #PeopleOath #DMVFollowers Sounds like a fa¸æçì†º https:tcooCopFk5A35",0,28.449759951755,1
"199",1,"#ImWithHer #WeRise #WomensMarch #NastyWomanVote  #AMJOY #TheResistance #PeopleOath #DMVFollowers upgrade https:tcoQDgxDJdlJA",0,28.449759951755,1
"203",1,"#ImWithHer #WeRise #WomensMarch #NastyWomanVote  #AMJOY #TheResistance #PeopleOath #DMVFollowers What about Ameri¸æçì†º https:tcoIC8YeieWKS",0,28.449759951755,1
"204",1,"#ImWithHer #WeRise #WomensMarch #NastyWomanVote  #AMJOY #TheResistance #PeopleOath #DMVFollowers What about what¸æçì†º https:tcodfki3B5m11",0,28.449759951755,1
"205",1,"#ImWithHer #WeRise #WomensMarch #NastyWomanVote  #AMJOY #TheResistance #PeopleOath #DMVFollowers What did their c¸æçì†º https:tcoCaabrbnXs0",0,28.449759951755,1
"207",1,"#ImWithHer #WeRise #WomensMarch #NastyWomanVote  #AMJOY #TheResistance #PeopleOath #DMVFollowers What value add d¸æçì†º https:tcodcrbPQRbct",0,28.449759951755,1
