tweeters,retweeters,weight
TheMehulPatel,m0nerhbm,1
TheMehulPatel,marltabonettx,1
TheMehulPatel,paleskinwlsdom,1
TheMehulPatel,reemaotalibi,1
TheMehulPatel,turkl_alamer,1
TheModiEra,sujitmo77246284,1
TheOfficialSBI,ilapakurthi,1
timane,mass_comm_media,1
timane,strategy_indica,1
timane,timane,1
TimesNow,ajitmis,1
TimesNow,gaikarpankaj,1
TimesNow,harishs66284892,1
TimesNow,hrsriyan,1
TimesNow,kbeepositive06,1
TimesNow,lallamitabh,1
TimesNow,manishmangal2,1
TimesNow,mohitsmartlove,1
TimesNow,prashantheltep3,1
TimesNow,roohanitaakath,1
TimesNow,sailorbhai,1
TimesNow,singhabu,1
TimesNow,sunandambal,1
TimesNow,thegandhians,1
TimesNow,vipinrai3481,1
TimesNow_,saachin20,1
TimesOFAssam,maninderonline,1
tjain2016,anjunagarajan,1
tjain2016,beingdzired,1
tjain2016,draksbond,1
tjain2016,geetasurendra11,1
tjain2016,ggaurav1122,1
tjain2016,ibhagwa_n,1
tjain2016,inirajverma,1
tjain2016,isirarnab,1
tjain2016,keshavkarn11,1
tjain2016,kumar10979,1
tjain2016,manishsnp,1
tjain2016,mir_bugti3,1
tjain2016,prabin1206,1
tjain2016,princesri20,1
tjain2016,rajnikantmisra,1
tjain2016,ramsa_b29,1
tjain2016,ramsarswat16,1
tjain2016,sbalyan,1
tjain2016,shailendrat,1
tjain2016,sharwanmatwa111,1
tjain2016,sidhjay,1
tjain2016,tivra123,1
tjain2016,vsangur2,1
tncpim,gyanendraw,1
tncpim,vmkapre,1
tr_partha,mpalsingh1981,1
tr_partha,mrafighter1981,1
tr_partha,palsingh1981,1
trivedia1234,raghump10,1
TruthRoars,razorsspark,1
TS_SinghDeo,deepakkhatri812,1
tweepul,abhishek_rai,1
tweepul,ajitjagtap,1
tweepul,anarchified,1
tweepul,bublythebuilder,1
tweepul,bugs_punny,1
tweepul,c0sm0gyral,1
tweepul,grumpeoldman,1
tweepul,hackernewbie,1
tweepul,helloanand,1
tweepul,jayantugra,1
tweepul,kewrious,1
tweepul,netra,1
tweepul,parwez1,1
tweepul,rrtwts,1
tweepul,sarcasticsaint,1
tweepul,sethrishi,1
tweepul,shahab1956,1
tweepul,shiladitya,1
tweepul,smscool27,1
tweepul,subhash_ati9,1
tweepul,sunil_abraham,1
tweepul,sunna5v,1
tweepul,vrinda_m,1
tweepul,yorickpinto,1
tweetmods,suhana41,1
TweetZaade,manutimsina,1
UnSubtleDesi,anilkumarkpn,1
UnSubtleDesi,hariontweet,1
UnSubtleDesi,manoj_k90,1
UnSubtleDesi,prashik2107,1
UnSubtleDesi,sainath_kits,1
UnSubtleDesi,wneet2016,1
uppalj,yarrowin,1
urbantreehomes,ctrlaltdel007,1
UrjitPatelRBI,2020katy2020,1
UrjitPatelRBI,amitoa2,1
UrjitPatelRBI,anilk1233,1
UrjitPatelRBI,anirban19k,1
UrjitPatelRBI,bhaveshjoshi311,1
UrjitPatelRBI,deepak_sanatan,1
UrjitPatelRBI,deshwal72,1
UrjitPatelRBI,guptavishal777,1
UrjitPatelRBI,imanojyadav,1
UrjitPatelRBI,insannirmal7,1
UrjitPatelRBI,kiranin,1
UrjitPatelRBI,kushaltanna991,1
UrjitPatelRBI,lalitsi61261037,1
UrjitPatelRBI,newsanti,1
UrjitPatelRBI,sadarakesh,1
UrjitPatelRBI,santoshishu,1
UrjitPatelRBI,sen_sindh,1
UrjitPatelRBI,shas461272,1
UrjitPatelRBI,ssmunshi,1
UrjitPatelRBI,suriyaverian1,1
UrjitPatelRBI,tomar_vaibhav_s,1
UrjitPatelRBI,venkatn_twitt,1
UrjitPatelRBI,virendravish,1
UrjitPatelRBI,yoyohon92361983,1
UttarandhraNow,yallavamsi,1
vaidus,jeet_esolutions,1
vaishaliishere,bloggingbroad,1
vaishaliishere,drkeza,1
vaishaliishere,ebankelal,1
vaishaliishere,goodboy_badman,1
vaishaliishere,meblack_sheep,1
vaishaliishere,pdrsudhakar,1
vaishaliishere,sahil28yadav,1
vaishaliishere,thodabahut,1
vaishaliishere,vicky_twets,1
VandanaSsingh,gani786786,1
vanichandra2010,hustler243,1
vanichandra2010,monty_chadha,1
vdehejia,khilav,1
VFSPL,ceo_of_my_life,1
Vidyut,boleparag,1
Vidyut,brainandmoney,1
Vidyut,choudhurysam1,1
Vidyut,iamadury,1
Vidyut,kingkeshav,1
Vidyut,manavsaraf,1
Vidyut,mangalassery,1
Vidyut,niftylover575,1
vifindia,blitzcloud87,1
vifindia,raghuchethan,1
vifindia,strategy_indica,1
vifindia,tweetingtonia,1
vijaychavda9,harshkkapoor,1
vikramreuters,insidefinance,1
vikramreuters,jmollander,1
vikramreuters,lionelralaurent,1
vikramreuters,pablodelgc,1
vikramreuters,rahul_karunakar,1
vikramreuters,sentimentcharts,1
vikrantkumar,_antithesis_1,1
vikrantkumar,khakshar,1
vikrantkumar,vivek_singh29,1
vimuktaatma,ganeshchetan,1
vimuktaatma,marcrward,1
vimuktaatma,vinaleekha1,2
vinay1011,amberswami,1
vinaydokania,sujitkumar5555,1
virbhadrasingh,satish_patidar_,1
vishalvkumar,davinder2010,1
vmlsanna9,harvansh_batra,1
VoiceOfRamOrg,voiceoframorg,1
vrsrini,omgupta60,1
WhirlingDervesh,achinth,1
WhirlingDervesh,iaawara,1
WhirlingDervesh,indieanarch,1
WhirlingDervesh,kuttch_wala,1
WIONews,hoskotevish89,1
WoffordN,elbidel,1
WoffordN,godsgirl158,1
WoffordN,opgeoengineeri1,1
WoffordN,seerealequal,1
Xtechnews,foodmfguk,1
yamini_jyoti,rajeevmotog,1
yamini_jyoti,rajgrad,1
yamini_jyoti,sameeranachinch,1
yamini_jyoti,saurabh18091989,1
yamini_jyoti,singhashish93,1
yamini_jyoti,soniya7_,1
yamini_jyoti,spmotabhai,1
yamini_jyoti,veerkumar6717,1
YesIamSaffron,___jcs,1
YesIamSaffron,1shaktiman,1
YesIamSaffron,advska,1
YesIamSaffron,akshays35560327,1
YesIamSaffron,anshu_vats1,1
YesIamSaffron,diehardbigb,1
YesIamSaffron,dsratnar791,1
YesIamSaffron,go2sreenu,1
YesIamSaffron,gopal19671967,1
YesIamSaffron,i_love_indiaa,1
YesIamSaffron,iamdsp1,1
YesIamSaffron,iampatelji,1
YesIamSaffron,kamlesh2710,1
YesIamSaffron,krishnakkshukla,1
YesIamSaffron,lallamitabh,1
YesIamSaffron,moghemilind,1
YesIamSaffron,nadupallisurya,1
YesIamSaffron,nirajntsh,1
YesIamSaffron,radharaju18,1
YesIamSaffron,shahpareshjain,1
YesIamSaffron,srsbang,1
YesIamSaffron,subh851,1
YesIamSaffron,surendr48293441,1
YesIamSaffron,swadeshihindu,1
YesIamSaffron,vgdaula,1
YesIamSaffron,vishalgandhi221,1
YesIamSaffron,yesiamsaffron,1
YogeshDhamii,yogeshdhamii,1
YSRCParty,always4uprasant,1
YSRCParty,anjaniaries,1
YSRCParty,bharath42210807,2
YSRCParty,breddyinduri,3
YSRCParty,delli_sai,1
YSRCParty,frostdeeds,3
YSRCParty,govindnaga,2
YSRCParty,iampradheep9999,1
YSRCParty,kirankumarkanda,1
YSRCParty,mallika00853159,2
YSRCParty,manojalluri123,1
YSRCParty,manvirdy,2
YSRCParty,nagrulz,1
YSRCParty,rakihasthi,1
YSRCParty,rkkotha,1
YSRCParty,sgirimadasu,1
YSRCParty,srireddyysrcp,3
YSRCParty,sudhirreddy920,2
YSRCParty,taruns_,1
YSRCParty,tweet_srt,1
YSRCParty,veerasiva_reddy,1
YSRCParty,venkat29798313,1
YSRCParty,vennasrinuvasu1,1
YSRCParty,vincy7m_,3
YSRCParty,ysjagan_chiru,3
YSRCPFriends,mallika00853159,2
yugaparivartan,devn29,1
Zakka_Jacob,cnnnews18,1
Zakka_Jacob,mohitsmartlove,1
Zakka_Jacob,simplecommonman,1
Zakka_Jacob,zakka_jacob,1
ZeniaIrani,forged_steele,1
ZERCHapp,deepak_mvs,1
ZestMoney,jainsaurabh85,1
ziaahmedkhan,mhmd2030,1
