"ID;""tweet"";""username"""
"2319;""RT @Joydeep_911: Calling all Nationalists to joinWalk for #CorruptionFreeIndia and spread the benefits of #Demonetization among the mas¸æçì†º"";""kkdhyd24"""
"2320;""RT @TheMehulPatel: #Hitler finds out about #demonetization must watch this video #Hilarious Read the subtitles!https:tcorng1gKiUgm¸æçì†º"";""Reemaotalibi"""
"2321;""RT @jay_ambadi: L&amp"";""gsurya"""
"2322;""RT @TheMehulPatel: #Hitler finds out about #demonetization must watch this video #Hilarious Read the subtitles!https:tcorng1gKiUgm¸æçì†º"";""jamescn0rman"""
"2323;""RT @TheMehulPatel: #Hitler finds out about #demonetization must watch this video #Hilarious Read the subtitles!https:tcorng1gKiUgm¸æçì†º"";""_SH5UN3"""
"2324;""RT @ModiBharosa: Putting Nation over Party Politics #nitishkumar supports PM @narendramodi on #Demonetization https:tcoUodwXdPMmG"";""PrasadDShetty"""
"2325;""RT @ModiBharosa: Huge support for PM @narendramodi ¸æå£§ºs #demonetization Move Across the Nation 8086% people back demonetization: Cvoter su¸æçì†º"";""Prasanna_Speaks"""
"2326;""RT @TheMehulPatel: #Hitler finds out about #demonetization must watch this video #Hilarious Read the subtitles!https:tcorng1gKiUgm¸æçì†º"";""j0shuadunaj"""
"2327;""RT @kapsology: More than 500000 Indians to lose job in next 6 months due to badly planned #demonetization by Modi govt"";""CitizensPoV"""
"2328;""RT @DaaruBaazMehta: Dy CM @msisodia detaiend at Parliament Street Police station as they march to Parliament against #Demonetization#not¸æçì†º"";""sharmaanup123"""
"2329;""RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp"";""pallav42"""
"2330;""RT @TheMehulPatel: #Hitler finds out about #demonetization must watch this video #Hilarious Read the subtitles!https:tcorng1gKiUgm¸æçì†º"";""JASLlSSY"""
"2331;""RT @TheMehulPatel: #Hitler finds out about #demonetization must watch this video #Hilarious Read the subtitles!https:tcorng1gKiUgm¸æçì†º"";""M0nerhBm"""
"2332;""RT @TheMehulPatel: #Hitler finds out about #demonetization must watch this video #Hilarious Read the subtitles!https:tcorng1gKiUgm¸æçì†º"";""jesiynnleee"""
"2333;""RT @TheMehulPatel: #Hitler finds out about #demonetization must watch this video #Hilarious Read the subtitles!https:tcorng1gKiUgm¸æçì†º"";""Turkl_Alamer"""
"2334;""RT @AmitDhiman_: #Demonetization is the 2nd word trending after #Intolerance Thanks Pappu Kejri Mamta #VishalJanSabha #KhulkeDulke #Ind¸æçì†º"";""anonymouspanjab"""
"2335;""RT @TheMehulPatel: #Hitler finds out about #demonetization must watch this video #Hilarious Read the subtitles!https:tcorng1gKiUgm¸æçì†º"";""iaylaDGallagher"""
"2336;""RT @TheMehulPatel: #Hitler finds out about #demonetization must watch this video #Hilarious Read the subtitles!https:tcorng1gKiUgm¸æçì†º"";""HllariousPotato"""
"2337;""RT @TheMehulPatel: #Hitler finds out about #demonetization must watch this video #Hilarious Read the subtitles!https:tcorng1gKiUgm¸æçì†º"";""alngldan"""
"2338;""RT @rajeev_mp: Today again #demonetization debate in Parlmnt stalled due to disruption ! <ed><U00A0><U00BD><ed><U00B9><U0084> i dont undrstnd why oppstn wants to stall its ow¸æçì†º"";""TikuChand"""
"2339;""RT @TheMehulPatel: #Hitler finds out about #demonetization must watch this video #Hilarious Read the subtitles!https:tcorng1gKiUgm¸æçì†º"";""hlddlespotter"""
"2340;""RT @AmitDhiman_: #Demonetization is the 2nd word trending after #Intolerance Thanks Pappu Kejri Mamta #VishalJanSabha #KhulkeDulke #Ind¸æçì†º"";""PollingMachine_"""
"2341;""#Hitler finds out about #demonetization must watch this video #Hilarious Read the subtitles!https:tcoWaIamP2WYb #NaMo#paytm#Jio"";""E_commerce4unow"""
"2342;""RT @AmitDhiman_: #Demonetization is the 2nd word trending after #Intolerance Thanks Pappu Kejri Mamta #VishalJanSabha #KhulkeDulke #Ind¸æçì†º"";""punjab_bolda"""
"2343;""#Hitler finds out about #demonetization must watch this video #Hilarious Read the subtitles!https:tcorng1gKiUgm #NaMo#paytm#Jio"";""TheMehulPatel"""
"2344;""RT @Gitanjali_DS: Huge support for #PM #NarendraModii ¸æå£§ºs #demonetization Move Across the Nation 8086% people back demonetization: Cvoter¸æçì†º"";""newsanti"""
"2345;""RT @jitubhaiyajgd: Have a look at what foreign #media has to say on #demonetization move of PM @narendramodi https:tcoDL39XQXCyF"";""SmilingShivani"""
"2346;""#Demonetization Now affecting even the dumb rich who now have to use public transport https:tco8RW0WZat3o"";""TalkOrTweets"""
"2347;""RT @ModiBharosa: Huge support for PM @narendramodi ¸æå£§ºs #demonetization Move Across the Nation 8086% people back demonetization: Cvoter su¸æçì†º"";""dushyantkagarwa"""
"2348;""RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp"";""abcunlimited1"""
"2349;""RT @jay_ambadi: L&amp"";""JaynulC"""
"2350;""RT @Joydeep_911: Calling all Nationalists to joinWalk for #CorruptionFreeIndia and spread the benefits of #Demonetization among the mas¸æçì†º"";""DrRakeshkr082"""
"2351;""RT @Gitanjali_DS: Huge support for #PM #NarendraModii ¸æå£§ºs #demonetization Move Across the Nation 8086% people back demonetization: Cvoter¸æçì†º"";""VipulPa15910506"""
"2352;""With 23 billion bank notes discarded from economy if kept side by side these notes will go from eastwest of India #Demonetization"";""meshrammanish07"""
"2353;""@<U20B9>48k per #JanDhanAccount the capacity to transform black money in to clean money is <U20B9>12 Lacs Crs This #demonetization is poor in logic"";""birdinfo"""
"2354;""RT @ModiBharosa: Huge support for PM @narendramodi ¸æå£§ºs #demonetization Move Across the Nation 8086% people back demonetization: Cvoter su¸æçì†º"";""Rishi_130"""
"2355;""RT @RealHistoryPic: Cant say anything about Productivity but Creativity has increased after #Demonetization2016 https:tco0fMh3UMbVq"";""MuavizQamar"""
"2356;""RT @Joydeep_911: Calling all Nationalists to joinWalk for #CorruptionFreeIndia and spread the benefits of #Demonetization among the mas¸æçì†º"";""Bikuengr"""
"2357;""RT @Joydeep_911: Calling all Nationalists to joinWalk for #CorruptionFreeIndia and spread the benefits of #Demonetization among the mas¸æçì†º"";""nandini_paul_"""
"2358;""RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp"";""abhijeetkum"""
"2359;""RT @ModiBharosa: Huge support for PM @narendramodi ¸æå£§ºs #demonetization Move Across the Nation 8086% people back demonetization: Cvoter su¸æçì†º"";""avinash_mailme"""
"2360;""#Demonetization is the 2nd word trending after #Intolerance Thanks Pappu Kejri Mamta #VishalJanSabha #KhulkeDulke #IndiaKaDil"";""AmitDhiman_"""
"2361;""RT @CMOMaharashtra: Watch what @sonunigam thinks about #demonetization https:tcovXt09c64zY"";""dineshbthakur"""
"2362;""L&amp"";""jay_ambadi"""
"2363;""RT @Joydeep_911: Calling all Nationalists to joinWalk for #CorruptionFreeIndia and spread the benefits of #Demonetization among the mas¸æçì†º"";""YashKVerm"""
"2364;""RT @Joydeep_911: Calling all Nationalists to joinWalk for #CorruptionFreeIndia and spread the benefits of #Demonetization among the mas¸æçì†º"";""SUHRUTH2007"""
"2365;""Has #Demonetization helped the people of this nationHere are the results of our #CashMeIfYouCan surveyWe would like to thank our respond¸æçì†º"";""angelzxorn"""
"2366;""Rahul Gandhi says #Demonetization is the biggest scamCoalgate : Lol2G spectrum : LmaoCommonwealth: ROFL"";""ShettiVarun"""
"2367;""RT @Gitanjali_DS: Huge support for #PM #NarendraModii ¸æå£§ºs #demonetization Move Across the Nation 8086% people back demonetization: Cvoter¸æçì†º"";""kenrawal"""
"2368;""RT @ZeniaIrani: The rich and the elite lived in homes like these Good thing #demonetization didnt happen back¸æçì†º https:tcomknTlhcUcl"";""Forged_Steele"""
"2369;""RT @1Patelzuber: Man ends life over fund shortage ahead of daughter¸æå£§ºs wedding in Gujarat ! #Demonetization https:tcoUc6jrbvUNE https:¸æçì†º"";""manish_manisja"""
"2370;""Just took this picture pigeons ready to board aircrafts at the Kolkata airportheading to Delhi to protest against¸æçì†º https:tcoviPbl4W0cf"";""arroworks"""
"2371;""RT @Joydeep_911: Calling all Nationalists to joinWalk for #CorruptionFreeIndia and spread the benefits of #Demonetization among the mas¸æçì†º"";""kailashkaushik8"""
"2372;""RT @ModiBharosa: Huge support for PM @narendramodi ¸æå£§ºs #demonetization Move Across the Nation 8086% people back demonetization: Cvoter su¸æçì†º"";""with_modi"""
"2373;""RT @centerofright: #DeMonetization Some thoughts 2 weeks over after that 800 PM speech Lines hv reduced at banks for exchange ATMs h¸æçì†º"";""hemantdubey31"""
"2374;""@HuffPostIndia sheer fear mongering preposterous journalism every survey indicates more than 95% of India has accepted #Demonetization"";""TheNPalSingh"""
"2375;""RT @Joydeep_911: Calling all Nationalists to joinWalk for #CorruptionFreeIndia and spread the benefits of #Demonetization among the mas¸æçì†º"";""MadhabP1"""
"2376;""RT @ModiBharosa: Huge support for PM @narendramodi ¸æå£§ºs #demonetization Move Across the Nation 8086% people back demonetization: Cvoter su¸æçì†º"";""pkgupta_"""
"2377;""RT @IamRitzV: The mic of a BSP leader was snatched away from him as he started praising Modiji for his #Demonetization move during MayawatiÖ"";""Bikuengr"""
"2378;""Political parties are the worst hit by #demonetization &amp"";""birdinfo"""
"2379;""RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp"";""madhava61"""
"2380;""RT @MIB_India: #Demonetization: Announcements by @FinMinIndia @DasShaktikanta https:tcoheTEYUM0ch"";""dryogeshgpatel"""
"2381;""RT @Joydeep_911: Calling all Nationalists to joinWalk for #CorruptionFreeIndia and spread the benefits of #Demonetization among the mas¸æçì†º"";""VictoryForNamo"""
"2382;""RT @bsindia: Unable to withdraw money for exam fees teen hangs himself #Demonetizationhttps:tco2IiIELPLlf https:tcomMgPS675Uo"";""nathan_sp21"""
"2383;""RT @ModiBharosa: Huge support for PM @narendramodi ¸æå£§ºs #demonetization Move Across the Nation 8086% people back demonetization: Cvoter su¸æçì†º"";""lokesh_kote"""
"2384;""RT @jackerhack: Indores collector would like you to shut up about #demonetization At @internetfreedom we think that is a problem https:¸æçì†º"";""kingslyj"""
"2385;""RT @jackerhack: Indores collector would like you to shut up about #demonetization At @internetfreedom we think that is a problem https:¸æçì†º"";""anandology"""
"2386;""RT @ModiBharosa: Huge support for PM @narendramodi ¸æå£§ºs #demonetization Move Across the Nation 8086% people back demonetization: Cvoter su¸æçì†º"";""vdshry"""
"2387;""RT @MinhazMerchant: Difficult to verify but if true points to orchestrated campaign to discredit #demonetization with paid fearmongers htt¸æçì†º"";""dineshbthakur"""
"2388;""RT @ModiBharosa: Huge support for PM @narendramodi ¸æå£§ºs #demonetization Move Across the Nation 8086% people back demonetization: Cvoter su¸æçì†º"";""1901Anupam"""
"2389;""RT @ModiBharosa: Huge support for PM @narendramodi ¸æå£§ºs #demonetization Move Across the Nation 8086% people back demonetization: Cvoter su¸æçì†º"";""VidyaranyaKs"""
"2390;""#demonetization #dmk #humanchains #tamilnadu DMK to hold human chains against demonetization on 24th November https:tcoiBgygaidYc"";""nagpurtoday1"""
"2391;""@fayedsouza @AxisBank Bharuch city in 5 min u can do both deposit n withdrawal #noquee just fuss by politicians #demonetization"";""tejaspatel_dr"""
"2392;""RT @YSRCParty: Days before #Demonetization announcement @ncbn sold his Heritage sharesclearly evident that he had prior knowledge of the¸æçì†º"";""Manojalluri123"""
"2393;""RT @1Patelzuber: Man ends life over fund shortage ahead of daughter¸æå£§ºs wedding in Gujarat ! #Demonetization https:tcoUc6jrbvUNE https:¸æçì†º"";""3a6a51b16534495"""
"2394;""RT @ModiBharosa: Huge support for PM @narendramodi ¸æå£§ºs #demonetization Move Across the Nation 8086% people back demonetization: Cvoter su¸æçì†º"";""navaneethnavami"""
"2395;""The shortterm impact of #demonetization on stock broking &amp"";""bmawealth"""
"2396;""RT @ModiBharosa: Huge support for PM @narendramodi ¸æå£§ºs #demonetization Move Across the Nation 8086% people back demonetization: Cvoter su¸æçì†º"";""itsmeAdii1221"""
"2397;""@ShirishKunder Says the man who dsnt know the difference between shitting and Film Making#demonetization #IndiaFightsCorruption"";""BeingSpidy"""
"2398;""When the common people are supporting #Demonetization there is absolutely no reason for protest by opposition parties"";""shamik014"""
"2399;""RT @1Patelzuber: Man ends life over fund shortage ahead of daughter¸æå£§ºs wedding in Gujarat ! #Demonetization https:tcoUc6jrbvUNE https:¸æçì†º"";""Sameer470"""
"2400;""RT @Joydeep_911: Calling all Nationalists to joinWalk for #CorruptionFreeIndia and spread the benefits of #Demonetization among the mas¸æçì†º"";""Nitesh2016yadav"""
"2401;""RT @1Patelzuber: Man ends life over fund shortage ahead of daughter¸æå£§ºs wedding in Gujarat ! #Demonetization https:tcoUc6jrbvUNE https:¸æçì†º"";""mintyghost"""
"2402;""RT @ModiBharosa: Huge support for PM @narendramodi ¸æå£§ºs #demonetization Move Across the Nation 8086% people back demonetization: Cvoter su¸æçì†º"";""hrdksanghavi"""
"2403;""RT @1Patelzuber: Man ends life over fund shortage ahead of daughter¸æå£§ºs wedding in Gujarat ! #Demonetization https:tcoUc6jrbvUNE https:¸æçì†º"";""gops333"""
"2404;""#Central officials led #KumarAlok arrived #Tripura to #assess the situation on the ground after the #demonetization of #highvalue #notes"";""NEIndia_ANI"""
"2405;""RT @ModiBharosa: Huge support for PM @narendramodi ¸æå£§ºs #demonetization Move Across the Nation 8086% people back demonetization: Cvoter su¸æçì†º"";""padamkant"""
"2406;""RT @coolfunnytshirt: Delhiites least affected by #demonetization &amp"";""dineshbthakur"""
"2407;""RT @ModiBharosa: Huge support for PM @narendramodi ¸æå£§ºs #demonetization Move Across the Nation 8086% people back demonetization: Cvoter su¸æçì†º"";""Captsmita"""
"2408;""RT @Joydeep_911: Calling all Nationalists to joinWalk for #CorruptionFreeIndia and spread the benefits of #Demonetization among the mas¸æçì†º"";""terikahkelunga"""
"2409;""RT @Joydeep_911: Calling all Nationalists to joinWalk for #CorruptionFreeIndia and spread the benefits of #Demonetization among the mas¸æçì†º"";""KeshavKarn11"""
"2410;""The rich and the elite lived in homes like these Good thing #demonetization didnt happen back¸æçì†º https:tcomknTlhcUcl"";""ZeniaIrani"""
"2411;""RT @Joydeep_911: Calling all Nationalists to joinWalk for #CorruptionFreeIndia and spread the benefits of #Demonetization among the mas¸æçì†º"";""skv_india"""
"2412;""RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp"";""kvijayb1"""
"2413;""RT @ModiBharosa: Putting Nation over Party Politics #nitishkumar supports PM @narendramodi on #Demonetization https:tcoUodwXdPMmG"";""drrmittal"""
