"","retweeters","tweeters","edge_type","weight"
"2791","Memeghnad","kurup62","Mention_edge",1
"2792","rkhuria","kurup62","Mention_edge",1
"2793","evanspiegel","kush4ash","Mention_edge",1
"2794","ArvindKejriwal","kushalsinghpanw","Mention_edge",1
"2795","BJP4India","kushalsinghpanw","Mention_edge",1
"2796","OfficeOfRG","kushalsinghpanw","Mention_edge",1
"2797","","kushaltanna991","Mention_edge",1
"2798","arunjaitley","kushaltanna991","Mention_edge",1
"2799","narendramodi","kushaltanna991","Mention_edge",1
"2800","MumbaiMirror","kushannandy","Mention_edge",1
"2801","PritishNandy","kushannandy","Mention_edge",1
"2802","narendramodi","kushbansal","Mention_edge",2
"2803","narendramodi","kuunnik88","Mention_edge",2
"2804","DasShaktikanta","kuvam707","Mention_edge",2
"2805","FinMinIndia","kuvam707","Mention_edge",1
"2806","SitaramYechury","kya_bakte_ho","Mention_edge",1
"2807","CNNnews18","kyaboltitu1","Mention_edge",1
"2808","sunetrac","l0vefr0mindia","Mention_edge",1
"2809","YouTube","lachlan_argyle","Mention_edge",1
"2810","evanspiegel","lafadahaibaba","Mention_edge",1
"2811","narendramodi","lahirisantanu","Mention_edge",1
"2812","…","lakshmikantseth","Mention_edge",1
"2813","PrasadAol","lakshmikantseth","Mention_edge",1
"2814","rashminp","lakshmikantseth","Mention_edge",1
"2815","TarekFatah","lakshmikantseth","Mention_edge",1
"2816","RBI","lakshmisri102","Mention_edge",1
"2817","evanspiegel","lakshyaadvani","Mention_edge",1
"2818","minimathur","laleetkumarmund","Mention_edge",1
"2819","CocaCola","lalildehhboss","Mention_edge",1
"2820","_pallavighosh","lalithkris","Mention_edge",1
"2821","narendramodi","lalithkris","Mention_edge",2
"2822","gops333…","lalitkashyap9","Mention_edge",1
"2823","rkhuria","lalitkashyap9","Mention_edge",1
"2824","500Urvashi","lalitmailme","Mention_edge",1
"2825","arunjaitley","lalitmailme","Mention_edge",1
"2826","CRPaatil","lalitmailme","Mention_edge",1
"2827","RBI","lalitmailme","Mention_edge",2
"2828","gops333…","lalla_sharma","Mention_edge",1
"2829","rkhuria","lalla_sharma","Mention_edge",1
"2830","ArvindKejriwal
htt…","lallamitabh","Mention_edge",1
"2831","narendramodi","lallamitabh","Mention_edge",1
"2832","evanspiegel","laraduttafan1","Mention_edge",1
"2833","Cernovich","lassew87","Mention_edge",1
"2834","Fulcrum__News","lassew87","Mention_edge",1
"2835","Lukewearechange","lassew87","Mention_edge",1
"2836","PrisonPlanet","lassew87","Mention_edge",1
"2837","StefanMolyneux","lassew87","Mention_edge",1
"2838","Timcast","lassew87","Mention_edge",2
"2839","truth_und_love","lassew87","Mention_edge",1
"2840","evanspiegel","lastbench_","Mention_edge",1
"2841","salonishuklaET","lastbench_","Mention_edge",1
"2842","evanspiegel","latin4ulatin","Mention_edge",1
"2843","UnS…","lava_agarwal","Mention_edge",1
"2844","upma23","lava_agarwal","Mention_edge",1
"2845","PMOIndia","law_ninja","Mention_edge",1
"2846","Kuttch_Wala","lawragahsaka","Mention_edge",1
"2847","evanspiegel","laxman6699","Mention_edge",1
"2848","YouTube","lazorvideos","Mention_edge",1
"2849","evanspiegel","ldsn2n4wcptpqsd","Mention_edge",1
"2850","PMOIndia","lenahaitole","Mention_edge",1
"2851","evanspiegel","leox9x","Mention_edge",1
"2852","evanspiegel","leshonjl","Mention_edge",1
"2853","PMOIndia","lethalw2010","Mention_edge",1
"2854","YourStoryCo
#demonetization","letskarmyo","Mention_edge",1
"2855","narendramodi","letsplay121","Mention_edge",1
"2856","d_seaman","liannerowepop","Mention_edge",1
"2857","YouTube","liannerowepop","Mention_edge",1
"2858","narendramodi","libran1304","Mention_edge",1
"2859","evanspiegel","lievantamillar","Mention_edge",1
"2860","suryanavin","lightspeedindia","Mention_edge",1
"2861","CocaCola","lin__nicolee","Mention_edge",1
"2862","LifecoachNV16","lindarockers","Mention_edge",1
"2863","evanspiegel","livekanhaiya","Mention_edge",1
"2864","narendramodi","lks196512","Mention_edge",1
"2865","evanspiegel","loadedtejas","Mention_edge",1
"2866","CNBCTV18News","lodha","Mention_edge",2
"2867","Realty_Et","lodha","Mention_edge",1
"2868","PreetiSMenon","lohana1983","Mention_edge",1
"2869","Sanju_Verm…","lohana1983","Mention_edge",1
"2870","narendramodi","lokesh_kote","Mention_edge",1
"2871","narendramodi","lokesh73007552","Mention_edge",1
"2872","PMOIndia","lokeshbharadwaj","Mention_edge",1
"2873","d_seaman","long_archer","Mention_edge",1
"2874","YouTube","long_archer","Mention_edge",1
"2875","evanspiegel","lordkejriwal","Mention_edge",1
"2876","jkellyr","lostangleos","Mention_edge",1
"2877","YouTube","lostangleos","Mention_edge",1
"2878","evanspiegel","lotus_rex","Mention_edge",1
"2879","evanspiegel","lov_swasan","Mention_edge",1
"2880","BeingSalmanKhan","loveeach","Mention_edge",1
"2881","evanspiegel","lovely_aq","Mention_edge",1
"2882","John_Miller_GLR","lovely_sathish","Mention_edge",1
"2883","YouTube","lrnano","Mention_edge",1
"2884","AnnieLowrey","luciaruggiero","Mention_edge",1
"2885","arvindsubraman","luciaruggiero","Mention_edge",1
"2886","…","lucifer_damned","Mention_edge",1
"2887","AamAadmiParty","lucifer_damned","Mention_edge",1
"2888","BJP4India","lucifer_damned","Mention_edge",1
"2889","PMOIndia","lucifer_damned","Mention_edge",1
"2890","thewire_in","lucifer_damned","Mention_edge",1
"2891","evanspiegel","lucky_1627","Mention_edge",1
"2892","evanspiegel","luckysh657470","Mention_edge",1
"2893","ArvindKejriwal,","lutyenwalabanda","Mention_edge",1
"2894","MamtaOfficiaI","lutyenwalabanda","Mention_edge",1
"2895","OfficeOfRG","lutyenwalabanda","Mention_edge",1
"2896","YouTube","luvmunkey","Mention_edge",2
"2897","arunjaitley","lvkmum","Mention_edge",1
"2898","narendramodi","lvkmum","Mention_edge",1
"2899","P…","lvkmum","Mention_edge",1
"2900","digvijaya_28","lwreza","Mention_edge",1
"2901","OfficeOfRG","lwreza","Mention_edge",1
"2902","YouTube","lynnirose","Mention_edge",1
"2903","narendramodi","lzylion","Mention_edge",1
"2904","invi…","m_ahkhan","Mention_edge",1
"2905","msisodia","m_ahkhan","Mention_edge",1
"2906","AnnieLowrey
ht…","m_clem","Mention_edge",1
"2907","arvindsubraman","m_clem","Mention_edge",1
"2908","CGDev
","m_clem","Mention_edge",1
"2909","BJP4India","m_r_ahir","Mention_edge",1
"2910","OfficeOfRG","m_r_ahir","Mention_edge",1
"2911","PMOIndia","m_r_ahir","Mention_edge",1
"2912","evanspiegel","maaki_aankh","Mention_edge",1
"2913","CMMadhyaPradesh","maana2006","Mention_edge",1
"2914","PMOIndia","maana2006","Mention_edge",1
"2915","evanspiegel","madaan9","Mention_edge",1
"2916","narendramodi","madeinindiaaaa","Mention_edge",1
"2917","konyak_pongjei","madhu_greenleaf","Mention_edge",1
"2918","ManikTyagi","madhu_greenleaf","Mention_edge",1
"2919","ShashiTharoor","madhu_greenleaf","Mention_edge",1
"2920","madhurchadha","madhurchadha","Mention_edge",1
"2921","Cernovich","madlovemomma","Mention_edge",1
"2922","Fulcrum__News","madlovemomma","Mention_edge",1
"2923","Lukewearechange","madlovemomma","Mention_edge",1
"2924","PrisonPlanet","madlovemomma","Mention_edge",1
"2925","StefanMolyneux","madlovemomma","Mention_edge",1
"2926","Timcast","madlovemomma","Mention_edge",2
"2927","truth_und_love","madlovemomma","Mention_edge",1
"2928","Memeghnad","madmanweb","Mention_edge",1
"2929","Paytm","madmanweb","Mention_edge",1
"2930","narendramodi","madskak","Mention_edge",1
"2931","KarikadaiBoy","magchennai","Mention_edge",1
"2932","evanspiegel","magicaldreams19","Mention_edge",1
"2933","CMOMaha…","mahadgipr","Mention_edge",1
"2934","CMOMaharas…","mahadgipr","Mention_edge",2
"2935","MahaDGIPR","mahadgipr","Mention_edge",3
"2936","arunjaitley","mahajansam1","Mention_edge",1
"2937","narendramodi","mahajansam1","Mention_edge",2
"2938","narendramodi","mahajanviv","Mention_edge",1
"2939","narendramodi","maharajkoul","Mention_edge",1
"2940","RBI","maharshi101","Mention_edge",1
"2941","evanspiegel","mahendraphysics","Mention_edge",1
"2942","narendramodi","mahesha_p","Mention_edge",1
"2943","PMOIndia","mahesharma39","Mention_edge",1
"2944","ArvindKejriwal","maheshjaiswal36","Mention_edge",2
"2945","ippatel","maheshjaiswal36","Mention_edge",1
"2946","TajinderBagga","maheshjaiswal36","Mention_edge",1
"2947","evanspiegel","maheshpmurkute","Mention_edge",1
"2948","AamAadmiParty","maheshs22041975","Mention_edge",2
"2949","","mahi_2709","Mention_edge",1
"2950","arunjaitley","mahi_2709","Mention_edge",1
"2951","narendramodi","mahikainfra","Mention_edge",1
"2952","narendramodi
@Swamy39
The","mahikainfra","Mention_edge",1
"2953","narendramodi
1st","mahikainfra","Mention_edge",1
"2954","narendramodi
The","mahikainfra","Mention_edge",1
"2955","narendramodi","mahikainfra_fc","Mention_edge",1
"2956","evanspiegel","mahisakshi_07","Mention_edge",1
"2957","PMOIndia","mahobiaankita07","Mention_edge",1
"2958","narendramodi","mailsskumar","Mention_edge",1
"2959","YouTube","majisusil","Mention_edge",1
"2960","narendramodi","makarand059","Mention_edge",2
"2961","_YogendraYadav…","makeperceptions","Mention_edge",1
"2962","MamataOfficial","makeperceptions","Mention_edge",1
"2963","msisodia","makeperceptions","Mention_edge",1
"2964","sardanarohit","makeperceptions","Mention_edge",1
"2965","evanspiegel","makhmatnvjbsh","Mention_edge",1
"2966","narendramodi","makrandpathak","Mention_edge",1
"2967","…","maksimbelkx","Mention_edge",1
"2968","dibang","maksimbelkx","Mention_edge",1
"2969","ndtv","maksimbelkx","Mention_edge",1
"2970","PMOIndia","maksimbelkx","Mention_edge",1
"2971","SushmaSwaraj","maksimbelkx","Mention_edge",1
"2972","aappoojapandey","maksimnikr4vy","Mention_edge",1
"2973","ArvindKejriwal","maksimnikr4vy","Mention_edge",1
"2974","FinMinIndia","malathik1129","Mention_edge",1
"2975","IndiaFactsOrg","malathik1129","Mention_edge",1
"2976","PIB_India,","malathik1129","Mention_edge",1
"2977","RBI,","malathik1129","Mention_edge",1
"2978","evanspiegel","malav399","Mention_edge",1
"2979","DasBolshevik","malayali_m","Mention_edge",1
"2980","jillsdaniel","malayali_m","Mention_edge",1
"2981","evanspiegel","malaymohanty1","Mention_edge",1
"2982","narendramodi","malikfa11448077","Mention_edge",1
"2983","evanspiegel","maliksubash","Mention_edge",1
"2984","BeingSalmanKhan","malimatov99","Mention_edge",1
"2985","RBI","mallemala12","Mention_edge",1
"2986","ncbn","mallika00853159","Mention_edge",1
"2987","realDennisLynch","mamasabe1","Mention_edge",1
"2988","narendramodi","mamtan14","Mention_edge",1
"2989","evanspiegel","mamukibhanji","Mention_edge",1
"2990","evanspiegel","manalib0103","Mention_edge",1
"2991","Manankmr","manankmr","Mention_edge",1
"2992","evanspiegel","manasie","Mention_edge",1
"2993","evanspiegel","manav_hg","Mention_edge",1
"2994","sanjayuv…","mangal_charan","Mention_edge",1
"2995","GabbbarSingh","mangalassery","Mention_edge",1
"2996","hvgoenka","mangalassery","Mention_edge",1
"2997","Iamanirudhsethi","mangalassery","Mention_edge",1
"2998","mrsfunnybones","mangalassery","Mention_edge",1
"2999","ShekharGupta","mangalassery","Mention_edge",1
"3000","evanspiegel","mangat_1997","Mention_edge",1
"3001","evanspiegel","manilenskart1","Mention_edge",1
"3002","narendramodi","manindr99110040","Mention_edge",1
"3003","narendramodi","manish23mishra","Mention_edge",1
"3004","narendramodi","manish847211","Mention_edge",1
"3005","PMOIndia,","manishanataraj","Mention_edge",1
"3006","evanspiegel","manishbaddalwa1","Mention_edge",1
"3007","narendramodi","manishjagtap07","Mention_edge",1
"3008","evanspiegel","manishk05140094","Mention_edge",1
"3009","navgujaratsamay","manishrngs","Mention_edge",1
"3010","narendramodi","manishsnp","Mention_edge",1
"3011","…","manishupreti9","Mention_edge",1
"3012","PrasadAol","manishupreti9","Mention_edge",1
"3013","rashminp","manishupreti9","Mention_edge",1
"3014","TarekFatah","manishupreti9","Mention_edge",1
"3015","narendramodi","manjaripathak","Mention_edge",2
"3016","evanspiegel","manjitchauhan99","Mention_edge",1
"3017","mayurpanghaal","manngoman1","Mention_edge",1
"3018","shalinigAAP","manngoman1","Mention_edge",1
"3019","minimathur","manni_1986","Mention_edge",1
"3020","narendramodi","manoharparika","Mention_edge",1
"3021","evanspiegel","manoharsingha","Mention_edge",1
"3022","evanspiegel","manoj___kumar","Mention_edge",1
"3023","ArvindKejriwal","manoj_k90","Mention_edge",1
"3024","MamataOfficial","manoj_k90","Mention_edge",1
"3025","narendramodi","manoj_k90","Mention_edge",2
"3026","narendramodi","manoj_mafiosi","Mention_edge",1
"3027","ncbn","manojalluri123","Mention_edge",1
"3028","evanspiegel","manojdasglp","Mention_edge",1
"3029","evanspiegel","manojmannu786","Mention_edge",1
"3030","canarabanktweet","manojrammoorthy","Mention_edge",1
"3031","RBI","manojrammoorthy","Mention_edge",1
"3032","internetfreedom","manojtirkey","Mention_edge",1
"3033","narendramodi","manoramash","Mention_edge",1
"3034","evanspiegel","manoranjannir","Mention_edge",1
"3035","evanspiegel","mansishah4092","Mention_edge",1
"3036","narendramodi","mansrandhawa","Mention_edge",1
"3037","narendramodi","manthandoc","Mention_edge",1
"3038","narendramodi","manu_sakunia","Mention_edge",1
"3039","ncbn","manvirdy","Mention_edge",1
"3040","narendramodi","manyapande","Mention_edge",1
"3041","anandmahindra","marathabaan","Mention_edge",1
"3042","arunjaitley","marathabaan","Mention_edge",1
"3043","Manankmr","marathabaan","Mention_edge",1
"3044","narendramodi","marathabaan","Mention_edge",1
"3045","evanspiegel","maria_varun","Mention_edge",1
"3046","evanspiegel","mariner_abhi","Mention_edge",1
"3047","eddie_ebert","marioisnothere","Mention_edge",1
"3048","thunderf00t","marioisnothere","Mention_edge",1
"3049","VeryAngryHobbit","marioisnothere","Mention_edge",1
"3050","SitaramYechury","markphani","Mention_edge",1
"3051","YouTube","marxian_theory","Mention_edge",1
"3052","RBI","mass_comm_media","Mention_edge",1
"3053","DasShaktikanta","masthanvallito2","Mention_edge",1
"3054","FinMinIndia","masthanvallito2","Mention_edge",1
"3055","Paytm","mathiassteck","Mention_edge",1
"3056","wef","mathur_aakriti","Mention_edge",1
"3057","Zakka_Jacob","mattsmatts","Mention_edge",1
"3058","narendramodi","mauhakamrana","Mention_edge",1
"3059","evanspiegel","maulik699","Mention_edge",1
"3060","narendramodi","maulikm79","Mention_edge",1
"3061","CarDroidusMax","max4974","Mention_edge",1
"3062","gsurya","max4974","Mention_edge",1
"3063","jay_ambadi","max4974","Mention_edge",1
"3064","tickoosl","max4974","Mention_edge",1
"3065","AnkitLal","maximusdecimas","Mention_edge",1
"3066","Devinder_…","maximusdecimas","Mention_edge",1
"3067","s_navroop","maximusdecimas","Mention_edge",1
"3068","WG_Burton","maximusdecimas","Mention_edge",1
"3069","minimathur","maxxhoster","Mention_edge",1
"3070","SREEHARI2001","mayank245","Mention_edge",1
"3071","evanspiegel","mayanklav007","Mention_edge",1
"3072","narendramodi","mayankp98617867","Mention_edge",1
"3073","…","mayanktiwari011","Mention_edge",1
"3074","PrasadAol","mayanktiwari011","Mention_edge",1
"3075","rashminp","mayanktiwari011","Mention_edge",1
"3076","TarekFatah","mayanktiwari011","Mention_edge",1
"3077","evanspiegel","mayanku9","Mention_edge",1
"3078","evanspiegel","mayekar_mrudul","Mention_edge",1
"3079","YouTube","mayur_sutone","Mention_edge",1
"3080","IndiaToday","mayurkbarai5","Mention_edge",1
"3081","narendramodi","mayurpatel1661","Mention_edge",1
"3082","evanspiegel","mayursonne95","Mention_edge",1
"3083","CocaCola","mcheilen","Mention_edge",1
"3084","narendramodi","mdevmavi","Mention_edge",1
"3085","evanspiegel","mdhamidobaid2","Mention_edge",1
"3086","evanspiegel","mdirfanmustafa_","Mention_edge",1
"3087","evanspiegel","mdnazarashrafkk","Mention_edge",1
"3088","aajtak","mdnjvd","Mention_edge",2
"3089","abpnewshindi","mdnjvd","Mention_edge",2
"3090","BBCHindi","mdnjvd","Mention_edge",2
"3091","narendramodi","mdnjvd","Mention_edge",2
"3092","ndtvindia","mdnjvd","Mention_edge",2
"3093","RailMinIndia","mdnjvd","Mention_edge",2
"3094","sureshpprabhu","mdnjvd","Mention_edge",2
"3095","ZeeNewsHindi","mdnjvd","Mention_edge",2
"3096","evanspiegel","me_arpank","Mention_edge",1
"3097","evanspiegel","me_ashhh_","Mention_edge",1
"3098","RoflGandhi_","me_flyingbird","Mention_edge",1
"3099","evanspiegel","me_kunalmahajan","Mention_edge",1
"3100","DasShaktikanta","me_nabhoj","Mention_edge",2
"3101","FinMinIndia","me_nabhoj","Mention_edge",1
"3102","PMOIndia","me_sourish","Mention_edge",1
"3103","YouTube","measabdulqadir","Mention_edge",1
"3104","narendramodi","medha_gupta01","Mention_edge",1
"3105","evanspiegel","medicodutta","Mention_edge",1
"3106","HDFC_Bank?","meena_v","Mention_edge",1
"3107","NeerajHDFCBank","meena_v","Mention_edge",1
"3108","BDUTT","meena7099","Mention_edge",1
"3109","RanaAyyub","meena7099","Mention_edge",1
"3110","sagarikaghose","meena7099","Mention_edge",1
"3111","narendramodi","meet_1229","Mention_edge",1
"3112","evanspiegel","meet_savsani","Mention_edge",1
"3113","evanspiegel","meet4funn","Mention_edge",1
"3114","YouTube","mega_murali","Mention_edge",1
"3115","evanspiegel","meghana_kubal","Mention_edge",1
"3116","evanspiegel","meghanamisti","Mention_edge",1
"3117","srinivasanravi","meghna_meghna","Mention_edge",1
"3118","arunjaitley","meghwanshi_p","Mention_edge",1
"3119","narendramodi","meghwanshi_p","Mention_edge",1
"3120","P…","meghwanshi_p","Mention_edge",1
"3121","evanspiegel","mehakjain12345","Mention_edge",1
"3122","PMOIndia","mehtadarshans","Mention_edge",1
"3123","evanspiegel","mehul_2506","Mention_edge",1
"3124","evanspiegel","mehulkulkarni3","Mention_edge",1
"3125","","mehunedipak","Mention_edge",1
"3126","arunjaitley","mehunedipak","Mention_edge",1
"3127","…","mejeremy99","Mention_edge",1
"3128","PrasadAol","mejeremy99","Mention_edge",1
"3129","rashminp","mejeremy99","Mention_edge",1
"3130","TarekFatah","mejeremy99","Mention_edge",1
"3131","msisodia","mejoycardoza","Mention_edge",1
"3132","CocaCola","melllzzard","Mention_edge",1
"3133","internetfreedom","memeghnad","Mention_edge",1
"3134","Memeghnad","memeghnad","Mention_edge",1
"3135","evanspiegel","meprakashpkg","Mention_edge",1
"3136","BigBazaar.","meshrammanish07","Mention_edge",1
"3137","evanspiegel","meswati001","Mention_edge",1
"3138","evanspiegel","methaniyaparth","Mention_edge",1
"3139","msisodia","mgmnair","Mention_edge",1
"3140","AnkitLal","mgrg7","Mention_edge",1
"3141","devduttmyth","mgrg7","Mention_edge",1
"3142","s_navroop","mgrg7","Mention_edge",1
"3143","WG_Burton","mgrg7","Mention_edge",1
"3144","evanspiegel","mhatreofficial","Mention_edge",1
"3145","evanspiegel","mhatresushant34","Mention_edge",1
"3146","evanspiegel","mhd_azm123","Mention_edge",1
"3147","evanspiegel","mhlkt143","Mention_edge",1
"3148","DasShaktikanta","mib_india","Mention_edge",2
"3149","FinMinIndia","mib_india","Mention_edge",1
"3150","PMOIndia","michelletate97","Mention_edge",1
"3151","minimathur","mickyaryan","Mention_edge",1
"3152","evanspiegel","mihir_k09","Mention_edge",1
"3153","evanspiegel","mihir705","Mention_edge",1
"3154","PMOIndia","mihirbsr","Mention_edge",1
"3155","evanspiegel","mihiruj","Mention_edge",1
"3156","evanspiegel","miister_h","Mention_edge",1
"3157","PMOIndia","mikedesai","Mention_edge",1
"3158","AnnieLowrey","milanv","Mention_edge",2
"3159","arvindsubraman","milanv","Mention_edge",2
"3160","CGDev,","milanv","Mention_edge",1
"3161","khoslasaksham","milanv","Mention_edge",1
"3162","evanspiegel","miley_bieberjd","Mention_edge",1
"3163","DasShaktikanta","ministryinb","Mention_edge",2
"3164","FinMinIndia","ministryinb","Mention_edge",1
"3165","DasShaktikanta","minustax","Mention_edge",1
"3166","narendramodi","mir_bugti3","Mention_edge",1
"3167","PMOIndia","miradnan17","Mention_edge",1
"3168","evanspiegel","mischievous_grl","Mention_edge",1
"3169","evanspiegel","mishayyh","Mention_edge",1
"3170","evanspiegel","mishra199528","Mention_edge",1
"3171","evanspiegel","mishraaprajwal","Mention_edge",1
"3172","evanspiegel","mishraditya1","Mention_edge",1
"3173","evanspiegel","mishrashrayansh","Mention_edge",1
"3174","narendramodi","mishtee2","Mention_edge",1
"3175","arunjaitley","missartola","Mention_edge",1
"3176","narendramodi","missartola","Mention_edge",1
"3177","P…","missartola","Mention_edge",1
"3178","evanspiegel","missmeghaarora1","Mention_edge",1
"3179","narendramodi","missvsingh","Mention_edge",1
"3180","ndtv","missvsingh","Mention_edge",1
"3181","evanspiegel","mista_zeus","Mention_edge",1
"3182","PrakashJavdekar","mita_anilkumar","Mention_edge",1
"3183","JPAL_Global","mitgovlab","Mention_edge",1
"3184","MITEcon","mitgovlab","Mention_edge",1
"3185","DasShaktikanta","mitra_1709","Mention_edge",2
"3186","FinMinIndia","mitra_1709","Mention_edge",1
"3187","0276_Gaubert","mituamin","Mention_edge",1
"3188","Amor_y_Rabia","mituamin","Mention_edge",1
"3189","ayinlathomas","mituamin","Mention_edge",1
"3190","ca5f4e73c9674ac","mituamin","Mention_edge",1
"3191","CashaaLtd","mituamin","Mention_edge",1
"3192","casolanki","mituamin","Mention_edge",1
"3193","Cerebrawl80","mituamin","Mention_edge",1
"3194","CitizensPoV","mituamin","Mention_edge",1
"3195","CoastOilSpill","mituamin","Mention_edge",1
"3196","CSU_VR","mituamin","Mention_edge",1
"3197","datamktgres","mituamin","Mention_edge",1
"3198","Donovan_Pfaff","mituamin","Mention_edge",1
"3199","FatihaH_CPS","mituamin","Mention_edge",1
"3200","GameBizLaw","mituamin","Mention_edge",1
"3201","GillesCutaya","mituamin","Mention_edge",1
"3202","gursimranmand","mituamin","Mention_edge",1
"3203","Hindian_Patriot","mituamin","Mention_edge",1
"3204","ItsOnlyRawman","mituamin","Mention_edge",1
"3205","jjowen","mituamin","Mention_edge",1
"3206","jorvieri","mituamin","Mention_edge",1
"3207","JPAL_LAC","mituamin","Mention_edge",1
"3208","JPAL_SEA","mituamin","Mention_edge",1
"3209","ketansavaj","mituamin","Mention_edge",1
"3210","KryptoMoney","mituamin","Mention_edge",1
"3211","michaelsbrooks","mituamin","Mention_edge",1
"3212","MindstreamStu","mituamin","Mention_edge",1
"3213","mithileshepfo","mituamin","Mention_edge",1
"3214","newshqtoday","mituamin","Mention_edge",1
"3215","OnmanoramaLive","mituamin","Mention_edge",1
"3216","princemanoj_MMR","mituamin","Mention_edge",1
"3217","rilrihahco1986","mituamin","Mention_edge",1
"3218","serpentinfinity","mituamin","Mention_edge",1
"3219","Siripuramrk","mituamin","Mention_edge",1
"3220","timed_impulse","mituamin","Mention_edge",1
"3221","trunils","mituamin","Mention_edge",1
"3222","VallumConnect","mituamin","Mention_edge",1
"3223","VincentDjen","mituamin","Mention_edge",1
"3224","evanspiegel","mkankunj","Mention_edge",1
"3225","evanspiegel","mkd_mohsin_","Mention_edge",1
"3226","_sabanaqvi","mkkhanmk","Mention_edge",1
"3227","asadowaisi","mkkhanmk","Mention_edge",1
"3228","indscribe","mkkhanmk","Mention_edge",1
"3229","tshamsi88","mkkhanmk","Mention_edge",1
"3230","ArvindKejriwal,","mkmukeshmook","Mention_edge",1
"3231","MamtaOfficiaI","mkmukeshmook","Mention_edge",1
"3232","OfficeOfRG","mkmukeshmook","Mention_edge",1
"3233","PMOIndia","mkrathod4","Mention_edge",1
"3234","narendramodi","mlmandowara","Mention_edge",3
"3235","narendramodi","mmtal1243","Mention_edge",1
"3236","evanspiegel","mnivka","Mention_edge",1
"3237","…","modhgil","Mention_edge",1
"3238","PrasadAol","modhgil","Mention_edge",1
"3239","rashminp","modhgil","Mention_edge",1
"3240","TarekFatah","modhgil","Mention_edge",1
"3241","naam_pk","modi3rdclass","Mention_edge",1
"3242","narendramodi","modibhakht","Mention_edge",2
"3243","narendramodi","modibharosa","Mention_edge",2
"3244","evanspiegel","modichirag1974","Mention_edge",1
"3245","narendramodi","modifansclub","Mention_edge",1
"3246","","modifyingbharat","Mention_edge",1
"3247","arunjaitley","modifyingbharat","Mention_edge",2
"3248","narendramodi","modifyingbharat","Mention_edge",1
"3249","P…","modifyingbharat","Mention_edge",1
"3250","BDUTT","modiji77","Mention_edge",1
"3251","RanaAyyub","modiji77","Mention_edge",1
"3252","sagarikaghose","modiji77","Mention_edge",1
"3253","anandkamal","modiledubega","Mention_edge",1
"3254","narendramodi","modiledubega","Mention_edge",1
"3255","PMOIndia","modimay12","Mention_edge",1
"3256","ArvindKejriwal
htt…","moghemilind","Mention_edge",1
"3257","narendramodi","mohan_ck","Mention_edge",1
"3258","PMOIndia","mohan71105","Mention_edge",1
"3259","narendramodi","mohanty_sambit","Mention_edge",1
"3260","evanspiegel","mohddxali951","Mention_edge",1
"3261","ARanganathan72","mohdfahadshikoh","Mention_edge",1
"3262","newslaundry","mohdfahadshikoh","Mention_edge",1
"3263","RoflGandhi_","mohdfahadshikoh","Mention_edge",1
"3264","evanspiegel","mohit_rst","Mention_edge",1
"3265","evanspiegel","mohitgaur21","Mention_edge",1
"3266","CNNnews18","mohitsmartlove","Mention_edge",1
"3267","GVLNRAO","mohitsmartlove","Mention_edge",1
"3268","raghav_chadha","mohitsmartlove","Mention_edge",1
"3269","SachinPilot","mohitsmartlove","Mention_edge",1
"3270","PMOIndia","moin2_k","Mention_edge",1
"3271","YouTube","mojoeyt","Mention_edge",1
"3272","DrKumarVishwas","mokarramkhan","Mention_edge",1
"3273","YouTube","mokester71","Mention_edge",2
"3274","evanspiegel","momminkazmi","Mention_edge",1
"3275","CarDroidusMax","momnishambles","Mention_edge",1
"3276","anandkamal","monarchmeedas","Mention_edge",1
"3277","narendramodi","monarchmeedas","Mention_edge",1
"3278","WorldBank","moneycontrolcom","Mention_edge",1
"3279","evanspiegel","monikatiwari27","Mention_edge",1
"3280","NewIndianXpress","monk_razr","Mention_edge",1
"3281","PMOIndia","monk_razr","Mention_edge",1
"3282","harbhajan_singh","monojsaha6","Mention_edge",1
"3283","evanspiegel","monsieurg3","Mention_edge",1
"3284","IndiaToday,","mooc5","Mention_edge",1
"3285","evanspiegel","moppor91","Mention_edge",1
"3286","evanspiegel","more_ojas","Mention_edge",1
"3287","DasShaktikanta","mounika341","Mention_edge",2
"3288","FinMinIndia","mounika341","Mention_edge",1
"3289","PMOIndia","mp_iyc","Mention_edge",1
"3290","mygovindia","mpdrbdshyal","Mention_edge",1
"3291","narendramodi","mpdrbdshyal","Mention_edge",2
"3292","evanspiegel","mr_ascetic","Mention_edge",1
"3293","evanspiegel","mr_khiladi24","Mention_edge",1
"3294","…","mritunjay1977","Mention_edge",1
"3295","PrasadAol","mritunjay1977","Mention_edge",1
"3296","rashminp","mritunjay1977","Mention_edge",1
"3297","TarekFatah","mritunjay1977","Mention_edge",1
"3298","evanspiegel","mrkoolshubham","Mention_edge",1
"3299","narendramodi","mrkotians","Mention_edge",1
"3300","PMOIndia","mrkotians","Mention_edge",1
"3301","narendramodi","mrlatafan","Mention_edge",1
"3302","abpnewshindi","mrmanojrai","Mention_edge",1
"3303","ArvindKejriwal","mrmanojrai","Mention_edge",1
"3304","DrKumarVishwas","mrmanojrai","Mention_edge",1
"3305","rkam105","mrmanojrai","Mention_edge",1
"3306","evanspiegel","mroopchand143","Mention_edge",1
"3307","morphonios","mrsbfitz","Mention_edge",1
"3308","AnuvabPal","mrsinghcricump","Mention_edge",1
